Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5214517382,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Tommy White (43796089),Jeff McNeil (43796154),Junior Caminero (43795930),Taylor Walls (43796061),Lawrence Butler (43796048),Jonny DeLuca (43795973),Ryan Vilade (43796074),,1. Column A lists all of your contest entries for this draftgroup
5214517383,MLB $6K Solo Shot,193506038,$1,Noah Cameron (43795918),Logan Henderson (43795908),Jonah Heim (43796004),Jeff McNeil (43796154),Richie Palacios (43796067),Junior Caminero (43795930),Jacob Wilson (43795985),Lawrence Butler (43796048),Chandler Simpson (43795987),Ryan Vilade (43796074),,2. Your current lineup is listed next to each entry (blank for reservations)
5214517384,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Ryan Vilade (43796074),Richie Palacios (43796067),Isaac Paredes (43796019),Taylor Walls (43796061),Henry Bolte (43796038),Jonny DeLuca (43795973),Tyler Soderstrom (43795956),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5214517385,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Jonathan Aranda (43795976),Richie Palacios (43796067),Junior Caminero (43795930),Alika Williams (43796217),Henry Bolte (43796038),Lawrence Butler (43796048),Ryan Vilade (43796074),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5214517386,MLB $6K Solo Shot,193506038,$1,Logan Henderson (43795908),Gabriel Hughes (43795921),Jonah Heim (43796004),Jonathan Aranda (43795976),Jeff McNeil (43796154),Junior Caminero (43795930),Alika Williams (43796217),Lawrence Butler (43796048),Tyler Soderstrom (43795956),Ryan Vilade (43796074),,5. For faster processing only include entries you are changing in the file you upload
5214518025,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Jonathan Aranda (43795976),Richie Palacios (43796067),Yandy Diaz (43795950),Alika Williams (43796217),Jonny DeLuca (43795973),Grant McCray (43796179),Tyler Soderstrom (43795956),,
5214518026,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Yandy Diaz (43795950),Jeff McNeil (43796154),Tommy White (43796089),Jacob Wilson (43795985),Lawrence Butler (43796048),Chandler Simpson (43795987),Ryan Vilade (43796074),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Danny Young (43796854),Danny Young,43796854,P,4000,NYM@ATL 08/10/2026 07:15PM ET,ATL,1.15
,,,,,,,,,,,,,,,RP,Jefry Yan (43796857),Jefry Yan,43796857,P,4000,NYM@ATL 08/10/2026 07:15PM ET,NYM,2.75
,,,,,,,,,,,,,,,RP,Dylan Dodd (43796881),Dylan Dodd,43796881,P,4000,NYM@ATL 08/10/2026 07:15PM ET,ATL,4.16
,,,,,,,,,,,,,,,RP,Hayden Harris (43796890),Hayden Harris,43796890,P,4000,NYM@ATL 08/10/2026 07:15PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Austin Warren (43796891),Austin Warren,43796891,P,4000,NYM@ATL 08/10/2026 07:15PM ET,NYM,3.38
,,,,,,,,,,,,,,,RP,Nate Lavender (43796896),Nate Lavender,43796896,P,4000,NYM@ATL 08/10/2026 07:15PM ET,NYM,5.32
,,,,,,,,,,,,,,,RP,Jack Weisenburger (43802794),Jack Weisenburger,43802794,P,4000,NYM@ATL 08/10/2026 07:15PM ET,NYM,7.9
,,,,,,,,,,,,,,,C,Samuel Basallo (43796246),Samuel Basallo,43796246,C,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,6.43
,,,,,,,,,,,,,,,RP,Cameron Weston (43796646),Cameron Weston,43796646,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,3.65
,,,,,,,,,,,,,,,RP,Grant Hartwig (43796652),Grant Hartwig,43796652,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,0
,,,,,,,,,,,,,,,RP,Taylor Rogers (43796667),Taylor Rogers,43796667,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.03
,,,,,,,,,,,,,,,RP,Andrew Kittredge (43796671),Andrew Kittredge,43796671,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.08
,,,,,,,,,,,,,,,RP,Felix Bautista (43796675),Felix Bautista,43796675,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Yaramil Hiraldo (43796677),Yaramil Hiraldo,43796677,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,3.28
,,,,,,,,,,,,,,,RP,Grant Wolfram (43796683),Grant Wolfram,43796683,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.34
,,,,,,,,,,,,,,,RP,Tommy Nance (43796686),Tommy Nance,43796686,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.97
,,,,,,,,,,,,,,,RP,A.J. Minter (43796693),A.J. Minter,43796693,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.78
,,,,,,,,,,,,,,,RP,Anthony Nunez (43796699),Anthony Nunez,43796699,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.99
,,,,,,,,,,,,,,,RP,Cole Sands (43796716),Cole Sands,43796716,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,1.42
,,,,,,,,,,,,,,,RP,Woo Suk Go (43796719),Woo Suk Go,43796719,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,1.25
,,,,,,,,,,,,,,,RP,Anthony Banda (43796721),Anthony Banda,43796721,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.18
,,,,,,,,,,,,,,,RP,Codi Heuer (43796723),Codi Heuer,43796723,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,1.62
,,,,,,,,,,,,,,,RP,Yennier Cano (43796729),Yennier Cano,43796729,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.53
,,,,,,,,,,,,,,,RP,Cameron Foster (43796737),Cameron Foster,43796737,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,0.88
,,,,,,,,,,,,,,,RP,Nick Raquet (43796744),Nick Raquet,43796744,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,0.16
,,,,,,,,,,,,,,,RP,Jeff Hoffman (43796762),Jeff Hoffman,43796762,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,3.86
,,,,,,,,,,,,,,,RP,Cam Sanders (43796769),Cam Sanders,43796769,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.61
,,,,,,,,,,,,,,,RP,Rico Garcia (43796770),Rico Garcia,43796770,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,3.21
,,,,,,,,,,,,,,,RP,Travis Adams (43796776),Travis Adams,43796776,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,3.69
,,,,,,,,,,,,,,,RP,Andrew Morris (43796791),Andrew Morris,43796791,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,3.57
,,,,,,,,,,,,,,,RP,Yosver Zulueta (43796810),Yosver Zulueta,43796810,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Eric Orze (43796812),Eric Orze,43796812,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.28
,,,,,,,,,,,,,,,RP,Ryan Helsley (43796827),Ryan Helsley,43796827,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.9
,,,,,,,,,,,,,,,RP,Josh Walker (43796828),Josh Walker,43796828,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.89
,,,,,,,,,,,,,,,RP,Garrett Acton (43796833),Garrett Acton,43796833,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,7.05
,,,,,,,,,,,,,,,RP,Kody Funderburk (43796840),Kody Funderburk,43796840,P,4000,BAL@MIN 08/10/2026 07:40PM ET,MIN,2.78
,,,,,,,,,,,,,,,RP,Alex Hoppe (43796847),Alex Hoppe,43796847,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,2.83
,,,,,,,,,,,,,,,RP,Colin Selby (43796868),Colin Selby,43796868,P,4000,BAL@MIN 08/10/2026 07:40PM ET,BAL,0
,,,,,,,,,,,,,,,C,Will Smith (43796247),Will Smith,43796247,C,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,6.21
,,,,,,,,,,,,,,,1B,Vinnie Pasquantino (43796248),Vinnie Pasquantino,43796248,1B,4000,KC@LAD 08/10/2026 10:10PM ET,KC,6.46
,,,,,,,,,,,,,,,RP,Jake Cousins (43796644),Jake Cousins,43796644,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,,RP,James McArthur (43796645),James McArthur,43796645,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Brusdar Graterol (43796647),Brusdar Graterol,43796647,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Ronan Kopp (43796660),Ronan Kopp,43796660,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Steven Zobac (43796662),Steven Zobac,43796662,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Alex Lange (43796673),Alex Lange,43796673,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,2.18
,,,,,,,,,,,,,,,RP,Aaron Bummer (43796674),Aaron Bummer,43796674,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,0.38
,,,,,,,,,,,,,,,RP,Tanner Scott (43796681),Tanner Scott,43796681,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.57
,,,,,,,,,,,,,,,RP,Paul Gervase (43796706),Paul Gervase,43796706,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,5.51
,,,,,,,,,,,,,,,RP,Edwin Diaz (43796739),Edwin Diaz,43796739,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,1.74
,,,,,,,,,,,,,,,RP,Ben Casparius (43796749),Ben Casparius,43796749,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,0.5
,,,,,,,,,,,,,,,RP,Brock Stewart (43796755),Brock Stewart,43796755,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.31
,,,,,,,,,,,,,,,RP,Nick Mears (43796758),Nick Mears,43796758,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,2.00
,,,,,,,,,,,,,,,RP,Jack Dreyer (43796761),Jack Dreyer,43796761,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.57
,,,,,,,,,,,,,,,RP,Easton McGee (43796765),Easton McGee,43796765,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,1.15
,,,,,,,,,,,,,,,RP,John Schreiber (43796766),John Schreiber,43796766,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,1.96
,,,,,,,,,,,,,,,RP,Carlos Estevez (43796768),Carlos Estevez,43796768,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Connor Seabold (43796775),Connor Seabold,43796775,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,2.08
,,,,,,,,,,,,,,,RP,Kyle Hurt (43796777),Kyle Hurt,43796777,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.24
,,,,,,,,,,,,,,,RP,Will Klein (43796778),Will Klein,43796778,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.58
,,,,,,,,,,,,,,,RP,Eli Morgan (43796811),Eli Morgan,43796811,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,2.03
,,,,,,,,,,,,,,,RP,Steven Cruz (43796817),Steven Cruz,43796817,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,3.19
,,,,,,,,,,,,,,,RP,Jose Cuas (43796820),Jose Cuas,43796820,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,3.83
,,,,,,,,,,,,,,,RP,Blake Treinen (43796832),Blake Treinen,43796832,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,2.78
,,,,,,,,,,,,,,,RP,Seth Halvorsen (43796837),Seth Halvorsen,43796837,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,1.64
,,,,,,,,,,,,,,,RP,Carlos Duran (43796845),Carlos Duran,43796845,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Alex Vesia (43796858),Alex Vesia,43796858,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,2.87
,,,,,,,,,,,,,,,RP,Nate Pearson (43796860),Nate Pearson,43796860,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,3.12
,,,,,,,,,,,,,,,RP,Lucas Erceg (43796864),Lucas Erceg,43796864,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,1.50
,,,,,,,,,,,,,,,RP,Jonathan Hernandez (43796870),Jonathan Hernandez,43796870,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,2.34
,,,,,,,,,,,,,,,RP,Evan Phillips (43796874),Evan Phillips,43796874,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,2.22
,,,,,,,,,,,,,,,RP,Edgardo Henriquez (43796879),Edgardo Henriquez,43796879,P,4000,KC@LAD 08/10/2026 10:10PM ET,LAD,3.38
,,,,,,,,,,,,,,,RP,Luke Little (43796883),Luke Little,43796883,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,1.05
,,,,,,,,,,,,,,,RP,Nolan Hoffman (43796889),Nolan Hoffman,43796889,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,1.7
,,,,,,,,,,,,,,,RP,Beck Way (43796894),Beck Way,43796894,P,4000,KC@LAD 08/10/2026 10:10PM ET,KC,2.93
,,,,,,,,,,,,,,,3B,Josh Jung (43796244),Josh Jung,43796244,3B,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,7.29
,,,,,,,,,,,,,,,RP,Winston Santos (43796664),Winston Santos,43796664,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,0.7
,,,,,,,,,,,,,,,RP,Jose Fermin (43796676),Jose Fermin,43796676,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,3.67
,,,,,,,,,,,,,,,RP,Luke Murphy (43796696),Luke Murphy,43796696,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,4.37
,,,,,,,,,,,,,,,RP,Sam Bachman (43796746),Sam Bachman,43796746,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,2.89
,,,,,,,,,,,,,,,RP,Robby Ahlstrom (43796750),Robby Ahlstrom,43796750,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.26
,,,,,,,,,,,,,,,RP,Jalen Beeks (43796751),Jalen Beeks,43796751,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.24
,,,,,,,,,,,,,,,RP,Cole Winn (43796752),Cole Winn,43796752,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.29
,,,,,,,,,,,,,,,RP,Luis Curvelo (43796772),Luis Curvelo,43796772,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,-0.13
,,,,,,,,,,,,,,,RP,Robert Stephenson (43796781),Robert Stephenson,43796781,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Gavin Collyer (43796787),Gavin Collyer,43796787,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.16
,,,,,,,,,,,,,,,RP,Shaun Anderson (43796788),Shaun Anderson,43796788,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,2.62
,,,,,,,,,,,,,,,RP,Tayler Saucedo (43796790),Tayler Saucedo,43796790,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,2.49
,,,,,,,,,,,,,,,RP,Ryan Watson (43796802),Ryan Watson,43796802,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,3.19
,,,,,,,,,,,,,,,RP,Peyton Gray (43796805),Peyton Gray,43796805,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,3.86
,,,,,,,,,,,,,,,RP,Robert Garcia (43796826),Robert Garcia,43796826,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,1.87
,,,,,,,,,,,,,,,RP,Jakob Junis (43796841),Jakob Junis,43796841,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.84
,,,,,,,,,,,,,,,RP,Emiliano Teodo (43796856),Emiliano Teodo,43796856,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,-1.25
,,,,,,,,,,,,,,,RP,Ben Peoples (43796869),Ben Peoples,43796869,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,2.11
,,,,,,,,,,,,,,,RP,Carter Baumler (43796871),Carter Baumler,43796871,P,4000,TEX@LAA 08/10/2026 09:38PM ET,TEX,3.54
,,,,,,,,,,,,,,,RP,Ben Joyce (43796886),Ben Joyce,43796886,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,3.65
,,,,,,,,,,,,,,,RP,Blake Weiman (43796893),Blake Weiman,43796893,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,3.65
,,,,,,,,,,,,,,,RP,Samy Natera Jr. (43796899),Samy Natera Jr.,43796899,P,4000,TEX@LAA 08/10/2026 09:38PM ET,LAA,5.26
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (43796658),Cooper Hjerpe,43796658,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,0
,,,,,,,,,,,,,,,RP,Max Lazar (43796697),Max Lazar,43796697,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,1.9
,,,,,,,,,,,,,,,RP,Grant Holman (43796698),Grant Holman,43796698,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,0
,,,,,,,,,,,,,,,RP,Brooks Raley (43796709),Brooks Raley,43796709,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.18
,,,,,,,,,,,,,,,RP,Luis Gastelum (43796712),Luis Gastelum,43796712,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,1.73
,,,,,,,,,,,,,,,RP,Tanner Banks (43796732),Tanner Banks,43796732,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,1.73
,,,,,,,,,,,,,,,RP,Ryne Stanek (43796738),Ryne Stanek,43796738,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,2.36
,,,,,,,,,,,,,,,RP,Peter Strzelecki (43796760),Peter Strzelecki,43796760,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,1.4
,,,,,,,,,,,,,,,SP,Riley O'Brien (43796763),Riley O'Brien,43796763,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,2.96
,,,,,,,,,,,,,,,RP,Kyle Backhus (43796764),Kyle Backhus,43796764,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,2.44
,,,,,,,,,,,,,,,RP,Tim Mayza (43796780),Tim Mayza,43796780,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.45
,,,,,,,,,,,,,,,RP,Chase Shugart (43796799),Chase Shugart,43796799,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.33
,,,,,,,,,,,,,,,RP,Caleb Ferguson (43796807),Caleb Ferguson,43796807,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,2.53
,,,,,,,,,,,,,,,RP,Jonathan Bowlan (43796823),Jonathan Bowlan,43796823,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.51
,,,,,,,,,,,,,,,RP,Max Rajcic (43796835),Max Rajcic,43796835,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,3.18
,,,,,,,,,,,,,,,RP,Gordon Graceffo (43796836),Gordon Graceffo,43796836,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,3.28
,,,,,,,,,,,,,,,RP,Ryan Fernandez (43796838),Ryan Fernandez,43796838,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,5.02
,,,,,,,,,,,,,,,RP,George Soriano (43796844),George Soriano,43796844,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,2.98
,,,,,,,,,,,,,,,RP,Matt Svanson (43796853),Matt Svanson,43796853,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,1.72
,,,,,,,,,,,,,,,RP,Jose Alvarado (43796872),Jose Alvarado,43796872,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,2.44
,,,,,,,,,,,,,,,RP,Orion Kerkering (43796873),Orion Kerkering,43796873,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.06
,,,,,,,,,,,,,,,RP,Jhoan Duran (43796884),Jhoan Duran,43796884,P,4000,PHI@STL 08/10/2026 07:45PM ET,PHI,3.92
,,,,,,,,,,,,,,,RP,Justin Bruihl (43796898),Justin Bruihl,43796898,P,4000,PHI@STL 08/10/2026 07:45PM ET,STL,2.23
,,,,,,,,,,,,,,,RP,Garrett Hawkins (43796654),Garrett Hawkins,43796654,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Bryan Hoeing (43796668),Bryan Hoeing,43796668,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,David Morgan (43796678),David Morgan,43796678,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,3.46
,,,,,,,,,,,,,,,RP,Angel Zerpa (43796695),Angel Zerpa,43796695,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,1.11
,,,,,,,,,,,,,,,RP,Mason Miller (43796701),Mason Miller,43796701,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,5.83
,,,,,,,,,,,,,,,RP,Drew Rom (43796708),Drew Rom,43796708,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,5.75
,,,,,,,,,,,,,,,RP,Jeremiah Estrada (43796718),Jeremiah Estrada,43796718,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,3.40
,,,,,,,,,,,,,,,RP,Brian Fitzpatrick (43796722),Brian Fitzpatrick,43796722,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,3.4
,,,,,,,,,,,,,,,RP,Joel Kuhnel (43796728),Joel Kuhnel,43796728,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,1.63
,,,,,,,,,,,,,,,RP,Yuki Matsui (43796734),Yuki Matsui,43796734,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,4.43
,,,,,,,,,,,,,,,RP,Hunter Stratton (43796753),Hunter Stratton,43796753,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,1.97
,,,,,,,,,,,,,,,RP,Jason Adam (43796773),Jason Adam,43796773,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,2.30
,,,,,,,,,,,,,,,RP,Alek Jacob (43796798),Alek Jacob,43796798,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,5.48
,,,,,,,,,,,,,,,RP,Rob Zastryzny (43796801),Rob Zastryzny,43796801,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Abner Uribe (43796816),Abner Uribe,43796816,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,3.43
,,,,,,,,,,,,,,,RP,Lyon Richardson (43796819),Lyon Richardson,43796819,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,-1.62
,,,,,,,,,,,,,,,RP,JoJo Romero (43796829),JoJo Romero,43796829,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,2.70
,,,,,,,,,,,,,,,RP,Trevor Megill (43796839),Trevor Megill,43796839,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,3.53
,,,,,,,,,,,,,,,RP,Aaron Ashby (43796843),Aaron Ashby,43796843,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,5.02
,,,,,,,,,,,,,,,RP,Garrett Stallings (43796846),Garrett Stallings,43796846,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,8.1
,,,,,,,,,,,,,,,RP,Jared Koenig (43796855),Jared Koenig,43796855,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,0.42
,,,,,,,,,,,,,,,RP,Bradgley Rodriguez (43796862),Bradgley Rodriguez,43796862,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,3.67
,,,,,,,,,,,,,,,RP,Grant Anderson (43796867),Grant Anderson,43796867,P,4000,MIL@SD 08/10/2026 09:40PM ET,MIL,2.97
,,,,,,,,,,,,,,,RP,Adrian Morejon (43796878),Adrian Morejon,43796878,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,4.45
,,,,,,,,,,,,,,,RP,Wandy Peralta (43796892),Wandy Peralta,43796892,P,4000,MIL@SD 08/10/2026 09:40PM ET,SD,2.35
,,,,,,,,,,,,,,,1B,Rafael Devers (43796014),Rafael Devers,43796014,1B,4000,HOU@SF 08/10/2026 09:45PM ET,SF,7.70
,,,,,,,,,,,,,,,3B,Casey Schmitt (43796245),Casey Schmitt,43796245,3B,4000,HOU@SF 08/10/2026 09:45PM ET,SF,8.02
,,,,,,,,,,,,,,,RP,Rowan Wick (43796642),Rowan Wick,43796642,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Trent Harris (43796650),Trent Harris,43796650,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,-7.05
,,,,,,,,,,,,,,,RP,Sam Hentges (43796669),Sam Hentges,43796669,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,2.42
,,,,,,,,,,,,,,,RP,Anthony Molina (43796672),Anthony Molina,43796672,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,1.68
,,,,,,,,,,,,,,,RP,Ryan Walker (43796680),Ryan Walker,43796680,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,0.88
,,,,,,,,,,,,,,,RP,Bennett Sousa (43796711),Bennett Sousa,43796711,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,1.93
,,,,,,,,,,,,,,,RP,Alimber Santa (43796730),Alimber Santa,43796730,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,4.01
,,,,,,,,,,,,,,,RP,Enyel De Los Santos (43796741),Enyel De Los Santos,43796741,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,2.82
,,,,,,,,,,,,,,,RP,Joel Peguero (43796743),Joel Peguero,43796743,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,1.81
,,,,,,,,,,,,,,,RP,Bryan Abreu (43796767),Bryan Abreu,43796767,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,3.18
,,,,,,,,,,,,,,,SP,Miguel Ullola (43796774),Miguel Ullola,43796774,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,5.42
,,,,,,,,,,,,,,,RP,Logan VanWey (43796785),Logan VanWey,43796785,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,4.5
,,,,,,,,,,,,,,,RP,Josh Hader (43796797),Josh Hader,43796797,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,4.53
,,,,,,,,,,,,,,,RP,Bryan King (43796800),Bryan King,43796800,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,2.42
,,,,,,,,,,,,,,,RP,Jason Foley (43796808),Jason Foley,43796808,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,2.14
