Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5211324838,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,1. Column A lists all of your contest entries for this draftgroup
5211324977,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,2. Your current lineup is listed next to each entry (blank for reservations)
5211324978,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5211324979,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5211324980,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,5. For faster processing only include entries you are changing in the file you upload
5211324981,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,
5211324982,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Ryan Helsley (43773481),Ryan Helsley,43773481,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,2.9
,,,,,,,,,,,,,,,RP,Cam Sanders (43773488),Cam Sanders,43773488,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,2.61
,,,,,,,,,,,,,,,RP,Grant Wolfram (43773503),Grant Wolfram,43773503,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,2.39
,,,,,,,,,,,,,,,RP,Jalen Beeks (43773510),Jalen Beeks,43773510,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,2.24
,,,,,,,,,,,,,,,RP,Felix Bautista (43773548),Felix Bautista,43773548,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Peyton Gray (43773564),Peyton Gray,43773564,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,3.86
,,,,,,,,,,,,,,,RP,Emiliano Teodo (43773573),Emiliano Teodo,43773573,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,-1.25
,,,,,,,,,,,,,,,RP,Robert Garcia (43773595),Robert Garcia,43773595,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,1.87
,,,,,,,,,,,,,,,RP,Josh Walker (43773596),Josh Walker,43773596,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,2.89
,,,,,,,,,,,,,,,RP,Nick Raquet (43773607),Nick Raquet,43773607,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,0.16
,,,,,,,,,,,,,,,RP,Jakob Junis (43773613),Jakob Junis,43773613,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,2.84
,,,,,,,,,,,,,,,RP,Colin Selby (43773620),Colin Selby,43773620,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Yosver Zulueta (43773630),Yosver Zulueta,43773630,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,0
,,,,,,,,,,,,,,,RP,Carter Baumler (43773633),Carter Baumler,43773633,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,3.54
,,,,,,,,,,,,,,,RP,Cameron Foster (43773636),Cameron Foster,43773636,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,0.88
,,,,,,,,,,,,,,,RP,Ben Peoples (43773644),Ben Peoples,43773644,P,4000,BAL@TEX 08/07/2026 08:15PM ET,TEX,2.11
,,,,,,,,,,,,,,,RP,Codi Heuer (43773664),Codi Heuer,43773664,P,4000,BAL@TEX 08/07/2026 08:15PM ET,BAL,1.62
,,,,,,,,,,,,,,,SS,Jacob Wilson (43772629),Jacob Wilson,43772629,SS,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,6.93
,,,,,,,,,,,,,,,SP,Braden Nett (43773377),Braden Nett,43773377,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,0
,,,,,,,,,,,,,,,SP,Henry Baez (43773380),Henry Baez,43773380,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Garrett Whitlock (43773437),Garrett Whitlock,43773437,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,3.92
,,,,,,,,,,,,,,,RP,Elvis Alvarado (43773442),Elvis Alvarado,43773442,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,3.41
,,,,,,,,,,,,,,,RP,Alec Gamboa (43773457),Alec Gamboa,43773457,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.46
,,,,,,,,,,,,,,,RP,Brady Basso (43773482),Brady Basso,43773482,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,2.58
,,,,,,,,,,,,,,,RP,Jovani Moran (43773508),Jovani Moran,43773508,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,4.76
,,,,,,,,,,,,,,,RP,Hogan Harris (43773511),Hogan Harris,43773511,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,3.19
,,,,,,,,,,,,,,,RP,Brooks Kriske (43773530),Brooks Kriske,43773530,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,4.1
,,,,,,,,,,,,,,,RP,Erik Miller (43773568),Erik Miller,43773568,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,3.37
,,,,,,,,,,,,,,,RP,Tyron Guerrero (43773570),Tyron Guerrero,43773570,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,3.62
,,,,,,,,,,,,,,,RP,Zack Kelly (43773579),Zack Kelly,43773579,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,2.21
,,,,,,,,,,,,,,,RP,Justin Sterner (43773585),Justin Sterner,43773585,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,1.97
,,,,,,,,,,,,,,,RP,Aroldis Chapman (43773586),Aroldis Chapman,43773586,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,3.77
,,,,,,,,,,,,,,,RP,Tyler Samaniego (43773600),Tyler Samaniego,43773600,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,2.43
,,,,,,,,,,,,,,,RP,Joe La Sorsa (43773603),Joe La Sorsa,43773603,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,0.15
,,,,,,,,,,,,,,,RP,Greg Weissert (43773623),Greg Weissert,43773623,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,2.65
,,,,,,,,,,,,,,,RP,Mark Leiter Jr. (43773627),Mark Leiter Jr.,43773627,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,2.54
,,,,,,,,,,,,,,,RP,Scott Blewett (43773638),Scott Blewett,43773638,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,4.78
,,,,,,,,,,,,,,,RP,Hayden Juenger (43773643),Hayden Juenger,43773643,P,4000,ATH@BOS 08/07/2026 07:10PM ET,ATH,1.38
,,,,,,,,,,,,,,,RP,Justin Slaten (43773660),Justin Slaten,43773660,P,4000,ATH@BOS 08/07/2026 07:10PM ET,BOS,2.85
,,,,,,,,,,,,,,,1B,Kyle Stowers (43772627),Kyle Stowers,43772627,1B,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,7.46
,,,,,,,,,,,,,,,RP,Jack Ralston (43773350),Jack Ralston,43773350,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Blake Weiman (43773366),Blake Weiman,43773366,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Ronny Henriquez (43773389),Ronny Henriquez,43773389,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Robert Stephenson (43773392),Robert Stephenson,43773392,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Andrew Nardi (43773394),Andrew Nardi,43773394,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.85
,,,,,,,,,,,,,,,RP,Pete Fairbanks (43773411),Pete Fairbanks,43773411,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.76
,,,,,,,,,,,,,,,RP,Sam Bachman (43773413),Sam Bachman,43773413,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,2.89
,,,,,,,,,,,,,,,RP,Victor Vodnik (43773432),Victor Vodnik,43773432,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,1.91
,,,,,,,,,,,,,,,RP,Cade Gibson (43773441),Cade Gibson,43773441,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.29
,,,,,,,,,,,,,,,RP,John King (43773452),John King,43773452,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.88
,,,,,,,,,,,,,,,RP,Anthony Bender (43773468),Anthony Bender,43773468,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,3.48
,,,,,,,,,,,,,,,RP,Tayler Saucedo (43773470),Tayler Saucedo,43773470,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,2.11
,,,,,,,,,,,,,,,RP,Josh Ekness (43773478),Josh Ekness,43773478,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.49
,,,,,,,,,,,,,,,RP,Calvin Faucher (43773506),Calvin Faucher,43773506,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.93
,,,,,,,,,,,,,,,RP,Zach Brzykcy (43773512),Zach Brzykcy,43773512,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.88
,,,,,,,,,,,,,,,RP,Josh White (43773515),Josh White,43773515,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,-10.1
,,,,,,,,,,,,,,,RP,Brandan Bidois (43773571),Brandan Bidois,43773571,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.27
,,,,,,,,,,,,,,,RP,Michael Petersen (43773574),Michael Petersen,43773574,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,3.40
,,,,,,,,,,,,,,,RP,Samy Natera Jr. (43773609),Samy Natera Jr.,43773609,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,5.26
,,,,,,,,,,,,,,,RP,Jose Fermin (43773631),Jose Fermin,43773631,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,3.82
,,,,,,,,,,,,,,,RP,Tyler Zuber (43773634),Tyler Zuber,43773634,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,2.62
,,,,,,,,,,,,,,,RP,Will Kempner (43773641),Will Kempner,43773641,P,4000,LAA@MIA 08/07/2026 07:10PM ET,MIA,4.82
,,,,,,,,,,,,,,,RP,Luke Murphy (43773654),Luke Murphy,43773654,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,4.37
,,,,,,,,,,,,,,,RP,Ben Joyce (43773656),Ben Joyce,43773656,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,3.65
,,,,,,,,,,,,,,,RP,Shaun Anderson (43773666),Shaun Anderson,43773666,P,4000,LAA@MIA 08/07/2026 07:10PM ET,LAA,3.78
,,,,,,,,,,,,,,,OF,Angel Martinez (43772626),Angel Martinez,43772626,OF,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,6.34
,,,,,,,,,,,,,,,RP,Yorman Gomez (43773353),Yorman Gomez,43773353,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,0
,,,,,,,,,,,,,,,SP,Drew Thorpe (43773359),Drew Thorpe,43773359,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Austin Peterson (43773360),Austin Peterson,43773360,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,0
,,,,,,,,,,,,,,,SP,Ky Bush (43773367),Ky Bush,43773367,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Prelander Berroa (43773374),Prelander Berroa,43773374,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,SP,Tanner McDougal (43773381),Tanner McDougal,43773381,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Tyler Schweitzer (43773416),Tyler Schweitzer,43773416,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,4.14
,,,,,,,,,,,,,,,RP,Tim Herrin (43773425),Tim Herrin,43773425,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,1.83
,,,,,,,,,,,,,,,RP,Tyler Gilbert (43773440),Tyler Gilbert,43773440,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,-1.59
,,,,,,,,,,,,,,,RP,Jordan Hicks (43773484),Jordan Hicks,43773484,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,2.78
,,,,,,,,,,,,,,,RP,Wikelman Gonzalez (43773493),Wikelman Gonzalez,43773493,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Bryan Hudson (43773494),Bryan Hudson,43773494,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,2.92
,,,,,,,,,,,,,,,RP,Craig Yoho (43773497),Craig Yoho,43773497,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,3.66
,,,,,,,,,,,,,,,RP,Shawn Armstrong (43773502),Shawn Armstrong,43773502,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,2.16
,,,,,,,,,,,,,,,RP,Jordan Leasure (43773513),Jordan Leasure,43773513,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,2.57
,,,,,,,,,,,,,,,RP,Sean Newcomb (43773529),Sean Newcomb,43773529,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,4.19
,,,,,,,,,,,,,,,RP,Franco Aleman (43773536),Franco Aleman,43773536,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,3.06
,,,,,,,,,,,,,,,RP,Andrew Walters (43773538),Andrew Walters,43773538,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Erik Sabrowski (43773545),Erik Sabrowski,43773545,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,3.42
,,,,,,,,,,,,,,,RP,Huascar Brazoban (43773551),Huascar Brazoban,43773551,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,3.74
,,,,,,,,,,,,,,,RP,Cade Smith (43773561),Cade Smith,43773561,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,4.32
,,,,,,,,,,,,,,,RP,Hunter Gaddis (43773577),Hunter Gaddis,43773577,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,2.13
,,,,,,,,,,,,,,,RP,Tyler Davis (43773594),Tyler Davis,43773594,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,2.84
,,,,,,,,,,,,,,,RP,Matt Festa (43773624),Matt Festa,43773624,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,2.69
,,,,,,,,,,,,,,,RP,Colin Holderman (43773647),Colin Holderman,43773647,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CLE,3.83
,,,,,,,,,,,,,,,RP,Chris Murphy (43773657),Chris Murphy,43773657,P,4000,CLE@CWS 08/07/2026 07:40PM ET,CWS,2.84
,,,,,,,,,,,,,,,RP,Robinson Ortiz (43773358),Robinson Ortiz,43773358,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Jon Heasley (43773376),Jon Heasley,43773376,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,-1.8
,,,,,,,,,,,,,,,RP,Garrett Cleavinger (43773387),Garrett Cleavinger,43773387,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,3.47
,,,,,,,,,,,,,,,RP,Gabe Speier (43773404),Gabe Speier,43773404,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.61
,,,,,,,,,,,,,,,RP,Kevin Kelly (43773419),Kevin Kelly,43773419,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,3.53
,,,,,,,,,,,,,,,RP,Josh Simpson (43773428),Josh Simpson,43773428,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.57
,,,,,,,,,,,,,,,RP,Nick Davila (43773430),Nick Davila,43773430,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,1.65
,,,,,,,,,,,,,,,RP,Casey Legumina (43773476),Casey Legumina,43773476,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,2.51
,,,,,,,,,,,,,,,RP,Alex Cook (43773485),Alex Cook,43773485,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,1.32
,,,,,,,,,,,,,,,RP,Trevor Martin (43773504),Trevor Martin,43773504,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,2.92
,,,,,,,,,,,,,,,RP,Eduard Bazardo (43773505),Eduard Bazardo,43773505,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.79
,,,,,,,,,,,,,,,RP,Edwin Uceta (43773507),Edwin Uceta,43773507,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,0
,,,,,,,,,,,,,,,RP,Chris Roycroft (43773522),Chris Roycroft,43773522,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,1.04
,,,,,,,,,,,,,,,RP,Manuel Rodriguez (43773525),Manuel Rodriguez,43773525,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,0
,,,,,,,,,,,,,,,RP,Jose A. Ferrer (43773526),Jose A. Ferrer,43773526,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.38
,,,,,,,,,,,,,,,RP,Matt Brash (43773531),Matt Brash,43773531,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,3.36
,,,,,,,,,,,,,,,RP,Carlos Vargas (43773532),Carlos Vargas,43773532,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Cole Sulser (43773533),Cole Sulser,43773533,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,2.92
,,,,,,,,,,,,,,,RP,Cole Wilcox (43773535),Cole Wilcox,43773535,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.83
,,,,,,,,,,,,,,,RP,Troy Taylor (43773559),Troy Taylor,43773559,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Seranthony Dominguez (43773591),Seranthony Dominguez,43773591,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,2.72
,,,,,,,,,,,,,,,RP,Hunter Bigge (43773612),Hunter Bigge,43773612,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,1.59
,,,,,,,,,,,,,,,RP,Michael Grove (43773622),Michael Grove,43773622,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,8.12
,,,,,,,,,,,,,,,RP,Michael Rucker (43773645),Michael Rucker,43773645,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,3.25
,,,,,,,,,,,,,,,RP,Andres Munoz (43773646),Andres Munoz,43773646,P,4000,TB@SEA 08/07/2026 09:45PM ET,SEA,4.01
,,,,,,,,,,,,,,,RP,Cam Booser (43773658),Cam Booser,43773658,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,4.22
,,,,,,,,,,,,,,,RP,Bryan Baker (43773662),Bryan Baker,43773662,P,4000,TB@SEA 08/07/2026 09:45PM ET,TB,3.54
,,,,,,,,,,,,,,,OF,Ian Happ (43772632),Ian Happ,43772632,OF,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,7.32
,,,,,,,,,,,,,,,1B,Vinnie Pasquantino (43772902),Vinnie Pasquantino,43772902,1B,4000,CHC@KC 08/07/2026 08:10PM ET,KC,6.46
,,,,,,,,,,,,,,,RP,Tyler Beede (43773351),Tyler Beede,43773351,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,James McArthur (43773361),James McArthur,43773361,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,0
,,,,,,,,,,,,,,,SP,Steven Zobac (43773364),Steven Zobac,43773364,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Antoine Kelly (43773382),Antoine Kelly,43773382,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,4.4
,,,,,,,,,,,,,,,RP,Riley Martin (43773386),Riley Martin,43773386,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,3.82
,,,,,,,,,,,,,,,RP,Lucas Erceg (43773399),Lucas Erceg,43773399,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,1.43
,,,,,,,,,,,,,,,RP,Nate Pearson (43773414),Nate Pearson,43773414,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,3.00
,,,,,,,,,,,,,,,RP,Gavin Hollowell (43773424),Gavin Hollowell,43773424,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,2.73
,,,,,,,,,,,,,,,RP,Tyler Ferguson (43773431),Tyler Ferguson,43773431,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,2.76
,,,,,,,,,,,,,,,RP,Easton McGee (43773436),Easton McGee,43773436,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.52
,,,,,,,,,,,,,,,RP,Connor Seabold (43773444),Connor Seabold,43773444,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.08
,,,,,,,,,,,,,,,RP,Nick Mears (43773451),Nick Mears,43773451,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.00
,,,,,,,,,,,,,,,RP,Jose Cuas (43773453),Jose Cuas,43773453,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,3.83
,,,,,,,,,,,,,,,RP,Jayden Murray (43773467),Jayden Murray,43773467,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,1.04
,,,,,,,,,,,,,,,RP,Shelby Miller (43773474),Shelby Miller,43773474,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Beck Way (43773496),Beck Way,43773496,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.93
,,,,,,,,,,,,,,,RP,Carlos Duran (43773500),Carlos Duran,43773500,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,0
,,,,,,,,,,,,,,,RP,Hunter Harvey (43773501),Hunter Harvey,43773501,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,1.85
,,,,,,,,,,,,,,,RP,Carlos Estevez (43773534),Carlos Estevez,43773534,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Nolan Hoffman (43773537),Nolan Hoffman,43773537,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,1.7
,,,,,,,,,,,,,,,RP,Hoby Milner (43773542),Hoby Milner,43773542,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,1.70
,,,,,,,,,,,,,,,RP,Ryan Rolison (43773543),Ryan Rolison,43773543,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,3.95
,,,,,,,,,,,,,,,RP,Aaron Bummer (43773555),Aaron Bummer,43773555,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,0.38
,,,,,,,,,,,,,,,RP,Trent Thornton (43773557),Trent Thornton,43773557,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,2.66
,,,,,,,,,,,,,,,RP,Caleb Thielbar (43773572),Caleb Thielbar,43773572,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,2.74
,,,,,,,,,,,,,,,RP,Daniel Palencia (43773584),Daniel Palencia,43773584,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,3.14
,,,,,,,,,,,,,,,RP,Porter Hodge (43773597),Porter Hodge,43773597,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Alex Lange (43773598),Alex Lange,43773598,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.18
,,,,,,,,,,,,,,,RP,Steven Cruz (43773602),Steven Cruz,43773602,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,3.18
,,,,,,,,,,,,,,,RP,Phil Maton (43773604),Phil Maton,43773604,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,1.72
,,,,,,,,,,,,,,,RP,John Schreiber (43773617),John Schreiber,43773617,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,1.89
,,,,,,,,,,,,,,,RP,Ryan Zeferjahn (43773629),Ryan Zeferjahn,43773629,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,4.32
,,,,,,,,,,,,,,,RP,Jacob Webb (43773639),Jacob Webb,43773639,P,4000,CHC@KC 08/07/2026 08:10PM ET,CHC,3.48
,,,,,,,,,,,,,,,RP,Eli Morgan (43773653),Eli Morgan,43773653,P,4000,CHC@KC 08/07/2026 08:10PM ET,KC,2.03
,,,,,,,,,,,,,,,1B/2B,Royce Lewis (43772634),Royce Lewis,43772634,1B/2B,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,7.43
,,,,,,,,,,,,,,,RP,Woo Suk Go (43773390),Woo Suk Go,43773390,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,1.25
,,,,,,,,,,,,,,,RP,Cody Laweryson (43773415),Cody Laweryson,43773415,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.97
,,,,,,,,,,,,,,,RP,Trevor Megill (43773423),Trevor Megill,43773423,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,3.5
,,,,,,,,,,,,,,,RP,Grant Anderson (43773448),Grant Anderson,43773448,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,2.97
,,,,,,,,,,,,,,,RP,Jeff Hoffman (43773450),Jeff Hoffman,43773450,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,3.90
